0,10
100,152
200,408
300,722
400,952
500,1254
600,1450
700,1596
800,1696
900,1720
1000,1930
1100,2190
1200,2282
1300,2512
1400,2804
1500,2962
1600,3010
1700,3202
1800,3442
1900,3642
2000,3850
2100,3884
2200,4162
2300,4464
2400,4680
2500,5026
2600,5140
2700,5224
2800,5452
2900,5516
3000,5680
3100,5930
3200,5932
3300,6210
3400,6296
3500,6540
3600,6558
3700,6740
3800,6854
3900,6932
4000,7032
4100,7270
4200,7372
4300,7596
4400,7918
4500,8006
4600,8136
4700,8308
4800,8482
4900,8728
5000,8998
5100,9260
5200,9434
5300,9544
5400,9802
5500,9974
5600,10170
5700,10246
5800,10424
5900,10594
6000,10684
6100,10728
6200,10764
6300,10976
6400,11020
6500,11178
6600,11348
6700,11622
6800,11786
6900,11796
7000,11910
7100,12106
7200,12380
7300,12454
7400,12654
7500,12934
7600,13274
7700,13540
7800,13700
7900,13780
8000,14016
8100,14090
8200,14360
8300,14622
8400,14638
8500,14780
8600,14786
8700,15054
8800,15090
8900,15240
9000,15430
9100,15710
9200,15964
9300,16196
9400,16448
9500,16536
9600,16612
9700,16850
9800,17080
9900,17250
10000,17356
10100,17408
10200,17526
10300,17802
10400,17906
10500,17970
10600,17996
10700,18008
10800,18316
10900,18614
11000,18746
11100,18868
11200,19058
11300,19232
11400,19520
11500,19556
11600,19584
11700,19716
11800,19834
11900,20092
12000,20240
12100,20452
12200,20614
12300,20846
12400,21078
12500,21352
12600,21352
12700,21460
12800,21760
12900,21978
13000,22110
13100,22250
13200,22526
13300,22694
13400,22744
13500,22972
13600,23280
13700,23376
13800,23516
13900,23784
14000,23926
14100,24096
14200,24324
14300,24390
14400,24502
14500,24554
14600,24630
14700,24732
14800,24848
14900,25012
15000,25380
15100,25590
15200,25798
15300,26006
15400,26246
15500,26510
15600,26596
15700,26816
15800,27050
15900,27098
16000,27304
16100,27348
16200,27524
16300,27718
16400,27860
16500,28156
16600,28430
16700,28714
16800,29018
16900,29170
17000,29268
17100,29350
17200,29610
17300,29730
17400,29832
17500,30046
17600,30268
17700,30492
17800,30748
17900,30962
18000,31252
18100,31536
18200,31772
18300,31860
18400,32020
18500,32166
18600,32272
18700,32576
18800,32818
18900,33140
19000,33144
19100,33396
19200,33662
19300,33924
19400,34122
19500,34302
19600,34596
19700,34678
19800,34894
19900,35152
20000,35332
20100,35490
20200,35502
20300,35700
20400,35996
20500,36256
20600,36298
20700,36542
20800,36856
20900,37022
21000,37238
21100,37520
21200,37584
21300,37680
21400,37942
21500,38004
21600,38146
21700,38244
21800,38512
21900,38730
22000,38824
22100,38986
22200,39156
22300,39272
22400,39548
22500,39714
22600,40014
22700,40278
22800,40394
22900,40504
23000,40616
23100,40776
23200,40854
23300,41092
23400,41198
23500,41236
23600,41450
23700,41602
23800,41854
23900,42048
24000,42390
24100,42568
24200,42778
24300,42806
24400,42960
24500,42974
24600,42994
24700,43090
24800,43304
24900,43648
25000,43870
25100,43958
25200,44226
25300,44244
25400,44266
25500,44316
25600,44606
25700,44926
25800,45206
25900,45330
26000,45574
26100,45884
26200,46188
26300,46322
26400,46532
26500,46686
26600,46824
26700,47060
26800,47336
26900,47360
27000,47628
27100,47964
27200,48238
27300,48544
27400,48778
27500,49000
27600,49326
27700,49424
27800,49712
27900,49970
28000,50226
28100,50390
28200,50728
28300,50938
28400,50970
28500,51190
28600,51306
28700,51462
28800,51608
28900,51622
29000,51744
29100,51816
29200,52058
29300,52146
29400,52300
29500,52390
29600,52634
29700,52950
29800,53216
29900,53276
30000,53498
30100,53774
30200,54060
30300,54094
30400,54202
30500,54278
30600,54320
30700,54606
30800,54880
30900,55120
31000,55196
31100,55246
31200,55502
31300,55594
31400,55788
31500,55882
31600,56068
31700,56378
31800,56422
31900,56700
32000,56942
32100,57220
32200,57556
32300,57816
32400,58040
32500,58258
32600,58338
32700,58492
32800,58798
32900,59128
33000,59200
33100,59342
33200,59612
33300,59770
33400,59944
