0,0
1,-8
2,-16
3,-24
4,-32
5,-32
6,-32
7,-32
8,-32
9,-32
10,-40
11,-48
12,-56
13,-64
14,-72
15,-80
16,-88
17,-96
18,-104
19,-112
20,-120
21,-120
22,-120
23,-120
24,-128
25,-136
26,-144
27,-152
28,-152
29,-160
30,-160
31,-168
32,-168
33,-168
34,-168
35,-176
36,-184
37,-192
38,-200
39,-200
40,-200
41,-200
42,-200
43,-200
44,-208
45,-208
46,-208
47,-208
48,-216
49,-224
50,-232
51,-240
52,-248
53,-256
54,-264
55,-272
56,-280
57,-288
58,-296
59,-304
60,-304
61,-312
62,-320
63,-328
64,-336
65,-344
66,-352
67,-360
68,-368
69,-376
70,-384
71,-392
72,-400
73,-408
74,-416
75,-424
76,-432
77,-440
78,-448
79,-456
80,-464
81,-472
82,-480
83,-488
84,-496
85,-504
86,-512
87,-512
88,-512
89,-512
90,-520
91,-528
92,-536
93,-544
94,-552
95,-560
96,-560
97,-568
98,-576
99,-584
100,-584
101,-584
102,-584
103,-592
104,-600
105,-608
106,-616
107,-624
108,-632
109,-640
110,-648
111,-656
112,-664
113,-672
114,-680
115,-688
116,-688
117,-688
118,-688
119,-696
120,-704
121,-712
122,-720
123,-728
124,-736
125,-744
126,-752
127,-760
128,-768
129,-776
130,-784
131,-792
132,-800
133,-808
134,-816
135,-816
136,-816
137,-824
138,-832
139,-840
140,-848
141,-856
142,-864
143,-872
144,-880
145,-888
146,-896
147,-904
148,-912
149,-920
150,-928
151,-936
152,-944
153,-952
154,-960
155,-968
156,-976
157,-984
158,-992
159,-1000
160,-1008
161,-1016
162,-1024
163,-1032
164,-1040
165,-1048
166,-1056
167,-1064
168,-1072
169,-1080
170,-1088
171,-1096
172,-1104
173,-1112
174,-1120
175,-1128
176,-1136
177,-1136
178,-1144
179,-1152
180,-1160
181,-1168
182,-1176
183,-1184
184,-1192
185,-1200
186,-1208
187,-1208
188,-1208
189,-1208
190,-1208
191,-1208
192,-1216
193,-1224
194,-1232
195,-1232
196,-1240
197,-1248
198,-1256
199,-1264
200,-1272
201,-1280
202,-1288
203,-1296
204,-1304
205,-1312
206,-1320
207,-1328
208,-1336
209,-1344
210,-1352
211,-1360
212,-1368
213,-1368
214,-1376
215,-1384
216,-1392
217,-1392
218,-1400
219,-1408
220,-1408
221,-1416
222,-1424
223,-1432
224,-1440
225,-1448
226,-1456
227,-1456
228,-1464
229,-1472
230,-1480
231,-1488
232,-1496
233,-1504
234,-1512
235,-1520
236,-1528
237,-1528
238,-1536
239,-1536
240,-1544
241,-1552
242,-1552
243,-1560
244,-1568
245,-1576
246,-1584
247,-1592
248,-1600
249,-1608
250,-1616
251,-1624
252,-1632
253,-1640
254,-1648
255,-1648
256,-1648
257,-1648
258,-1648
259,-1656
260,-1664
261,-1672
262,-1680
263,-1688
264,-1696
265,-1696
266,-1704
267,-1712
268,-1720
269,-1728
270,-1736
271,-1744
272,-1752
273,-1760
274,-1768
275,-1776
276,-1784
277,-1792
278,-1800
279,-1808
280,-1816
281,-1824
282,-1832
283,-1840
284,-1848
285,-1856
286,-1864
287,-1872
288,-1880
289,-1888
290,-1896
291,-1904
292,-1912
293,-1920
294,-1928
295,-1936
296,-1944
297,-1952
298,-1960
299,-1968
300,-1976
301,-1984
302,-1992
303,-2000
304,-2008
305,-2016
306,-2024
307,-2024
308,-2024
309,-2032
310,-2040
311,-2040
312,-2048
313,-2056
314,-2064
315,-2064
316,-2072
317,-2080
318,-2088
319,-2096
320,-2096
321,-2096
322,-2096
323,-2096
324,-2104
325,-2112
326,-2120
327,-2128
328,-2136
329,-2144
330,-2152
331,-2160
332,-2168
333,-2176
334,-2184
335,-2192
336,-2192
337,-2192
338,-2200
339,-2208
340,-2216
341,-2224
342,-2232
343,-2240
344,-2240
345,-2248
346,-2256
347,-2264
348,-2272
349,-2280
350,-2288
351,-2296
352,-2304
353,-2312
354,-2320
355,-2328
356,-2336
357,-2344
358,-2352
359,-2360
360,-2360
361,-2368
362,-2376
363,-2384
364,-2392
365,-2400
366,-2408
367,-2416
368,-2424
369,-2432
370,-2440
371,-2448
372,-2456
373,-2464
374,-2472
375,-2480
376,-2488
377,-2496
378,-2504
379,-2512
380,-2520
381,-2528
382,-2536
383,-2544
384,-2552
385,-2560
386,-2568
387,-2576
388,-2576
389,-2576
390,-2576
391,-2584
392,-2592
393,-2600
394,-2608
395,-2616
396,-2624
397,-2624
398,-2624
399,-2632
400,-2640
401,-2648
402,-2656
403,-2664
404,-2672
405,-2680
406,-2688
407,-2688
408,-2688
409,-2688
410,-2688
411,-2696
412,-2704
413,-2712
414,-2720
415,-2728
416,-2736
417,-2744
418,-2744
419,-2744
420,-2752
421,-2760
422,-2768
423,-2776
424,-2784
425,-2792
426,-2800
427,-2808
428,-2816
429,-2824
430,-2832
431,-2832
432,-2840
433,-2848
