0,0
1,-276
2,-644
3,-1116
4,-1700
5,-2288
6,-2912
7,-3556
8,-4188
9,-4852
10,-5536
11,-6224
12,-6940
13,-7672
14,-8404
15,-9128
16,-9856
17,-10592
18,-11336
19,-12076
20,-12820
21,-13552
22,-14284
23,-15040
24,-15804
25,-16572
26,-17356
27,-18156
28,-18956
29,-19748
30,-20548
31,-21348
32,-22148
33,-22948
34,-23740
35,-24540
36,-25332
37,-26132
38,-26924
39,-27716
40,-28508
41,-29300
42,-30100
43,-30900
44,-31700
45,-32484
46,-33260
47,-34060
48,-34860
49,-35660
50,-36460
51,-37252
52,-38052
53,-38844
54,-39624
55,-40408
56,-41200
57,-42000
58,-42800
59,-43600
60,-44400
61,-45200
62,-46000
63,-46792
64,-47576
65,-48360
66,-49160
67,-49960
68,-50752
69,-51552
70,-52336
71,-53128
72,-53920
73,-54712
74,-55512
75,-56312
76,-57112
77,-57904
78,-58696
79,-59496
80,-60288
81,-61088
82,-61888
83,-62672
84,-63472
85,-64272
86,-65072
87,-65872
88,-66664
89,-67456
90,-68240
91,-69024
92,-69808
93,-70608
94,-71400
95,-72200
96,-72992
97,-73792
98,-74592
99,-75392
100,-76192
101,-76992
102,-77792
103,-78592
104,-79392
105,-80192
106,-80976
107,-81752
108,-82536
109,-83328
110,-84128
111,-84928
112,-85728
113,-86528
114,-87320
115,-88112
116,-88900
117,-89676
118,-90468
119,-91268
120,-92068
121,-92868
122,-93668
123,-94468
124,-95260
125,-96060
126,-96860
127,-97660
128,-98460
129,-99260
130,-100052
131,-100844
132,-101644
133,-102436
134,-103236
135,-104036
136,-104836
137,-105628
138,-106420
139,-107220
140,-108012
141,-108804
142,-109588
143,-110380
144,-111180
145,-111968
146,-112760
147,-113552
148,-114352
149,-115136
150,-115924
151,-116708
152,-117500
153,-118300
154,-119100
155,-119900
156,-120692
157,-121472
158,-122264
159,-123056
160,-123856
161,-124656
162,-125456
163,-126248
164,-127048
165,-127848
166,-128648
167,-129440
168,-130240
169,-131040
170,-131824
171,-132600
172,-133392
173,-134192
174,-134976
175,-135760
176,-136536
177,-137312
178,-138104
179,-138888
180,-139672
181,-140464
182,-141248
183,-142032
184,-142824
185,-143624
186,-144416
187,-145208
188,-146008
189,-146792
190,-147584
191,-148384
192,-149184
193,-149984
194,-150784
195,-151584
196,-152384
197,-153176
198,-153976
199,-154768
200,-155560
201,-156360
202,-157160
203,-157960
204,-158752
205,-159544
206,-160344
207,-161136
208,-161928
209,-162728
210,-163512
211,-164312
212,-165112
213,-165912
214,-166712
215,-167504
216,-168296
217,-169096
218,-169896
219,-170696
220,-171496
221,-172288
222,-173072
223,-173872
224,-174664
225,-175464
226,-176264
227,-177056
228,-177856
229,-178656
230,-179448
231,-180232
232,-181016
233,-181808
234,-182600
235,-183400
236,-184200
237,-185000
238,-185792
239,-186576
240,-187356
241,-188156
242,-188956
243,-189748
244,-190540
245,-191332
246,-192124
247,-192900
248,-193700
249,-194500
250,-195292
251,-196092
252,-196892
253,-197676
254,-198460
255,-199252
256,-200044
257,-200836
258,-201628
259,-202428
260,-203220
261,-204012
262,-204812
263,-205612
264,-206412
265,-207212
266,-208012
267,-208804
268,-209604
269,-210404
270,-211204
271,-212004
272,-212804
273,-213604
274,-214404
275,-215204
276,-215996
277,-216788
278,-217580
279,-218380
280,-219172
281,-219948
282,-220732
283,-221532
